Shipment_ID,Order_Date,Delivery_Date,Origin_Hub,Destination_City,Distance_KM,Weight_KG,Service_Type,Freight_Charge_INR,Delivery_Status,Customer_Rating
EKT109099,2025-05-24,2025-05-29,MAA-Hub (Chennai),Lucknow,540.47,5.63,Express,959.9,Delivered,3
EKT109100,2025-12-11,2025-12-16,PNQ-Hub (Pune),Hyderabad,1507.32,0.57,Standard,1879.04,Delivered,5
EKT109101,2025-04-06,2025-04-07,CCU-Hub (Kolkata),Delhi,1973.87,1.18,Express,2599.88,Delivered,5
EKT109102,2025-12-12,2025-12-14,BLR-Hub (Bangalore),Kolkata,1668.22,0.46,Express,2220.14,Delivered,4
EKT109103,2025-09-01,2025-09-06,DEL-Hub (Delhi),Bhopal,1841.5,0.83,Same-Day,2584.74,Delivered,4
EKT109104,2025-03-27,2025-03-28,BLR-Hub (Bangalore),Bhopal,1725.6,0.87,Express,2296.38,Delivered,4
EKT109105,2025-07-03,2025-07-07,PNQ-Hub (Pune),Hyderabad,2154.75,0.99,Standard,2663.52,Delivered,5
EKT109106,2025-05-01,2025-05-05,DEL-Hub (Delhi),Jaipur,1674.44,2.56,Standard,2115.41,Delivered,5
EKT109107,2025-11-28,2025-12-02,BOM-Hub (Mumbai),Hyderabad,486.2,3.39,Express,854.46,Delivered,3
EKT109108,2025-04-02,2025-04-04,PNQ-Hub (Pune),Bhopal,1747.77,1.79,Standard,2189.54,Delivered,5
EKT109109,2025-03-11,2025-03-12,BLR-Hub (Bangalore),Chennai,728.89,2.36,Express,1127.15,Delivered,4
EKT109110,2025-05-13,2025-05-14,MAA-Hub (Chennai),Delhi,2190.89,4.2,Standard,2764.67,Delivered,4
EKT109111,2025-10-06,2025-10-10,DEL-Hub (Delhi),Hyderabad,847.38,19.33,Standard,1424.8,Delivered,3
EKT109112,2025-05-17,2025-05-20,HYD-Hub (Hyderabad),Pune,665.36,1.52,Standard,885.79,RTO (Return to Origin),1
EKT109113,2025-11-10,2025-11-14,CCU-Hub (Kolkata),Kolkata,549.1,6.89,Standard,842.94,Delivered,5
EKT109114,2025-07-06,2025-07-08,BOM-Hub (Mumbai),Hyderabad,1458.98,1.69,Standard,1841.2,Delayed,1
EKT109115,2025-08-09,2025-08-13,PNQ-Hub (Pune),Lucknow,267.01,3.81,Express,598.99,Delivered,5
EKT109116,2025-02-15,2025-02-19,PNQ-Hub (Pune),Ahmedabad,2099.22,2.13,Standard,2617.4,Delivered,4
EKT109117,2025-10-05,2025-10-06,DEL-Hub (Delhi),Delhi,668.66,5.39,Standard,959.41,Delivered,5
EKT109118,2025-07-11,2025-07-15,PNQ-Hub (Pune),Ahmedabad,671.02,1.49,Express,1042.04,Delivered,5
EKT109119,2025-01-08,2025-01-13,BLR-Hub (Bangalore),Surat,129.96,2.98,Standard,269.59,Delivered,3
EKT109120,2025-10-03,2025-10-08,AMD-Hub (Ahmedabad),Indore,563.86,1.57,Standard,764.89,Delivered,5
EKT109121,2025-06-28,2025-07-01,DEL-Hub (Delhi),Patna,939.19,4.86,Express,1424.51,Delivered,5
EKT109122,2025-11-30,2025-12-02,BOM-Hub (Mumbai),Mumbai,832.05,12.95,Express,1441.56,Delivered,4
EKT109123,2025-02-08,2025-02-10,CCU-Hub (Kolkata),Mumbai,622.45,0.7,Standard,819.54,Delivered,4
EKT109124,2025-10-20,2025-10-21,CCU-Hub (Kolkata),Ahmedabad,118.41,1.61,Standard,231.07,Delivered,5
EKT109125,2025-06-27,2025-06-29,CCU-Hub (Kolkata),Mumbai,682.26,0.21,Same-Day,1182.49,RTO (Return to Origin),1
EKT109126,2025-06-11,2025-06-14,HYD-Hub (Hyderabad),Ahmedabad,1718.98,0.38,Standard,2129.62,Delivered,5
EKT109127,2025-11-27,2025-12-02,AMD-Hub (Ahmedabad),Kolkata,982.18,6.62,Express,1507.78,Delayed,1
EKT109128,2025-04-14,2025-04-15,BOM-Hub (Mumbai),Jaipur,660.98,1.96,Express,1038.46,Delivered,5
EKT109129,2025-06-10,2025-06-15,HYD-Hub (Hyderabad),Jaipur,691.4,1.26,Express,1062.36,Delivered,5
EKT109130,2025-10-14,2025-10-17,HYD-Hub (Hyderabad),Bhopal,1233.13,2.78,Express,1739.8,Delivered,3
EKT109131,2025-05-03,2025-05-04,PNQ-Hub (Pune),Ahmedabad,685.98,2.05,Standard,920.08,Delivered,4
EKT109132,2025-02-23,2025-02-27,DEL-Hub (Delhi),Bhopal,1398.83,0.85,Standard,1753.9,Delivered,5
EKT109133,2025-02-03,2025-02-05,BOM-Hub (Mumbai),Jaipur,2177.12,0.64,Standard,2684.06,Delivered,4
EKT109134,2025-08-30,2025-09-02,BOM-Hub (Mumbai),Pune,119.35,2.23,Standard,243.36,Cancelled,1
EKT109135,2025-04-23,2025-04-24,PNQ-Hub (Pune),Ahmedabad,396.16,0.52,Standard,544.75,Delivered,5
EKT109136,2025-11-14,2025-11-19,DEL-Hub (Delhi),Hyderabad,418.66,0.37,Standard,569.05,Delivered,5
EKT109137,2025-01-23,2025-01-24,MAA-Hub (Chennai),Jaipur,1000.14,0.96,Standard,1277.45,Delivered,5
EKT109138,2025-02-15,2025-02-19,HYD-Hub (Hyderabad),Mumbai,119.88,4.94,Standard,292.78,Delivered,4
EKT109139,2025-11-08,2025-11-11,CCU-Hub (Kolkata),Bangalore,1066.22,0.2,Standard,1343.06,Delivered,3
EKT109140,2025-05-15,2025-05-16,AMD-Hub (Ahmedabad),Mumbai,2045.77,4.48,Standard,2595.56,Delivered,5
EKT109141,2025-04-28,2025-05-01,BLR-Hub (Bangalore),Hyderabad,55.09,2.43,Standard,169.85,Delayed,1
EKT109142,2025-07-08,2025-07-11,AMD-Hub (Ahmedabad),Bangalore,821.92,0.2,Express,1199.9,Delivered,5
EKT109143,2025-05-11,2025-05-16,HYD-Hub (Hyderabad),Patna,1681.14,2.3,Express,2268.77,Delivered,4
EKT109144,2025-07-31,2025-08-02,BLR-Hub (Bangalore),Delhi,365.25,1.39,Express,673.32,Delivered,5
EKT109145,2025-04-23,2025-04-27,DEL-Hub (Delhi),Chennai,198.3,4.6,Express,530.76,Delivered,4
EKT109146,2025-02-13,2025-02-14,AMD-Hub (Ahmedabad),Kolkata,1398.79,5.94,Standard,1845.47,RTO (Return to Origin),1
EKT109147,2025-05-08,2025-05-10,BLR-Hub (Bangalore),Surat,51.59,0.84,Express,287.03,Delivered,4
EKT109148,2025-12-30,2026-01-04,MAA-Hub (Chennai),Patna,1769.84,3.83,Express,2402.75,Delayed,1
EKT109149,2025-06-07,2025-06-09,BOM-Hub (Mumbai),Chennai,175.07,0.93,Standard,286.82,Delivered,4
EKT109150,2025-09-30,2025-10-03,CCU-Hub (Kolkata),Hyderabad,1167.85,0.88,Express,1627.26,Delayed,3
EKT109151,2025-11-11,2025-11-14,BLR-Hub (Bangalore),Bangalore,1636.08,0.53,Standard,2032.84,Delivered,5
EKT109152,2025-12-21,2025-12-25,BLR-Hub (Bangalore),Lucknow,555.16,2.84,Standard,777.31,Delivered,3
EKT109153,2025-12-06,2025-12-07,AMD-Hub (Ahmedabad),Hyderabad,254.68,0.76,Standard,379.3,Delivered,3
EKT109154,2025-02-14,2025-02-15,DEL-Hub (Delhi),Lucknow,411.1,1.56,Express,731.4,Delivered,5
EKT109155,2025-04-18,2025-04-23,DEL-Hub (Delhi),Bhopal,1884.66,4.18,Standard,2396.83,Delivered,5
EKT109156,2025-08-07,2025-08-11,PNQ-Hub (Pune),Delhi,1561.54,3.92,Standard,2004.41,Delivered,5
EKT109157,2025-11-14,2025-11-15,BOM-Hub (Mumbai),Hyderabad,459.87,4.84,Standard,698.96,Delivered,5
EKT109158,2025-11-11,2025-11-14,CCU-Hub (Kolkata),Indore,1583.98,0.44,Express,2118.7,Delayed,2
EKT109159,2025-06-26,2025-06-30,PNQ-Hub (Pune),Ahmedabad,1567.7,2.21,Standard,1981.02,Delayed,1
EKT109160,2025-08-16,2025-08-18,PNQ-Hub (Pune),Lucknow,2195.06,6.16,Express,2954.95,Delivered,4
EKT109161,2025-07-10,2025-07-14,BLR-Hub (Bangalore),Bhopal,879.68,0.2,Standard,1119.22,Delivered,4
EKT109162,2025-06-09,2025-06-13,BOM-Hub (Mumbai),Indore,1906.73,3.96,Standard,2419.36,Delivered,4
EKT109163,2025-09-24,2025-09-25,AMD-Hub (Ahmedabad),Ahmedabad,998.78,0.71,Standard,1271.32,Delivered,4
EKT109164,2025-12-24,2025-12-29,AMD-Hub (Ahmedabad),Delhi,1978.14,2.77,Standard,2483.63,Delivered,4
EKT109165,2025-11-22,2025-11-27,AMD-Hub (Ahmedabad),Bhopal,228.77,3.16,Express,541.4,Delivered,5
EKT109166,2025-07-09,2025-07-10,CCU-Hub (Kolkata),Indore,410.43,6.5,Standard,669.52,Delivered,4
EKT109167,2025-06-24,2025-06-25,BOM-Hub (Mumbai),Pune,1874.4,1.78,Standard,2341.32,Delivered,5
EKT109168,2025-10-17,2025-10-18,BLR-Hub (Bangalore),Bhopal,1807.88,4.71,Standard,2314.24,Delivered,5
EKT109169,2025-12-23,2025-12-28,AMD-Hub (Ahmedabad),Lucknow,692.79,0.2,Standard,894.95,Delivered,5
EKT109170,2025-05-25,2025-05-26,DEL-Hub (Delhi),Lucknow,1325.05,1.36,Express,1824.54,Cancelled,1
EKT109171,2025-08-20,2025-08-22,DEL-Hub (Delhi),Surat,860.46,1.45,Standard,1118.65,Delayed,1
EKT109172,2025-12-26,2025-12-28,DEL-Hub (Delhi),Chennai,52.39,1.93,Standard,157.61,Delivered,3
EKT109173,2025-07-23,2025-07-26,MAA-Hub (Chennai),Bhopal,86.65,1.64,Express,343.5,Delivered,4
EKT109174,2025-08-01,2025-08-03,BOM-Hub (Mumbai),Surat,147.74,8.6,Same-Day,692.09,Delivered,5
EKT109175,2025-02-09,2025-02-13,AMD-Hub (Ahmedabad),Hyderabad,1319.14,0.2,Standard,1646.57,Delivered,5
EKT109176,2025-10-02,2025-10-05,BLR-Hub (Bangalore),Hyderabad,635.92,0.77,Standard,836.96,Delivered,5
EKT109177,2025-11-19,2025-11-21,BOM-Hub (Mumbai),Kolkata,342.37,8.65,Standard,626.54,Delivered,4
EKT109178,2025-03-23,2025-03-27,DEL-Hub (Delhi),Lucknow,2072.25,1.47,Standard,2573.16,Delivered,4
EKT109179,2025-06-30,2025-07-02,HYD-Hub (Hyderabad),Jaipur,293.26,2.12,Express,600.07,Delivered,5
EKT109180,2025-11-16,2025-11-20,HYD-Hub (Hyderabad),Patna,1492.54,0.21,Standard,1854.83,Delayed,1
EKT109181,2025-03-24,2025-03-25,AMD-Hub (Ahmedabad),Lucknow,1970.33,0.84,Standard,2439.52,Delivered,4
EKT109182,2025-10-30,2025-11-03,BOM-Hub (Mumbai),Ahmedabad,385.51,0.2,Express,676.21,Delivered,5
EKT109183,2025-09-19,2025-09-20,AMD-Hub (Ahmedabad),Surat,495.96,0.37,Standard,661.81,Delivered,4
EKT109184,2025-09-29,2025-10-03,CCU-Hub (Kolkata),Hyderabad,1275.18,2.51,Express,1785.4,Delivered,5
EKT109185,2025-07-19,2025-07-23,HYD-Hub (Hyderabad),Chennai,1133.33,3.61,Standard,1484.98,RTO (Return to Origin),1
EKT109186,2025-08-28,2025-08-30,HYD-Hub (Hyderabad),Indore,1160.63,5.1,Standard,1544.56,Delivered,4
EKT109187,2025-06-29,2025-07-03,BOM-Hub (Mumbai),Chennai,1233.65,0.72,Standard,1553.34,Delayed,1
EKT109188,2025-06-20,2025-06-22,PNQ-Hub (Pune),Indore,2091.29,1.01,Standard,2587.73,Delayed,1
EKT109189,2025-10-22,2025-10-26,MAA-Hub (Chennai),Jaipur,146.83,2.11,Standard,274.18,Delivered,5
EKT109190,2025-06-26,2025-07-01,MAA-Hub (Chennai),Bhopal,1680.17,0.22,Standard,2080.16,Delivered,4
EKT109191,2025-08-25,2025-08-28,DEL-Hub (Delhi),Surat,534.54,4.11,Standard,775.43,Delivered,4
EKT109192,2025-05-18,2025-05-20,AMD-Hub (Ahmedabad),Indore,840.88,1.65,Standard,1098.76,RTO (Return to Origin),3
EKT109193,2025-11-23,2025-11-25,BLR-Hub (Bangalore),Chennai,223.76,8.42,Standard,480.07,Delivered,4
EKT109194,2025-11-07,2025-11-08,PNQ-Hub (Pune),Indore,997.01,0.31,Express,1411.99,Delivered,3
EKT109195,2025-05-09,2025-05-14,AMD-Hub (Ahmedabad),Pune,1775.16,0.36,Standard,2196.67,Delivered,3
EKT109196,2025-02-18,2025-02-19,CCU-Hub (Kolkata),Bhopal,244.27,1.07,Express,522.38,Delivered,5
EKT109197,2025-06-13,2025-06-18,AMD-Hub (Ahmedabad),Hyderabad,628.06,0.58,Same-Day,1124.11,Delayed,1
EKT109198,2025-10-04,2025-10-09,PNQ-Hub (Pune),Mumbai,839.54,2.98,Express,1271.09,Delivered,5
EKT109199,2025-10-20,2025-10-24,AMD-Hub (Ahmedabad),Kolkata,255.46,7.33,Express,648.49,Delivered,5
EKT109200,2025-04-26,2025-04-27,BLR-Hub (Bangalore),Bangalore,1684.23,0.24,Standard,2085.4,Delivered,4
EKT109201,2025-01-24,2025-01-27,BLR-Hub (Bangalore),Jaipur,1737.68,0.69,Standard,2157.64,Delivered,4
EKT109202,2025-11-07,2025-11-12,CCU-Hub (Kolkata),Lucknow,1843.89,0.68,Standard,2284.91,Delivered,5
EKT109203,2025-01-25,2025-01-30,MAA-Hub (Chennai),Delhi,1297.05,1.78,Standard,1648.5,Delivered,5
EKT109204,2025-05-07,2025-05-09,PNQ-Hub (Pune),Lucknow,1130.71,1.5,Standard,1443.85,RTO (Return to Origin),3
EKT109205,2025-08-22,2025-08-26,AMD-Hub (Ahmedabad),Chennai,599.74,3.24,Standard,838.01,Delivered,4
EKT109206,2025-07-28,2025-07-31,HYD-Hub (Hyderabad),Indore,1451.69,3.3,Standard,1861.43,Delayed,1
EKT109207,2025-04-03,2025-04-08,DEL-Hub (Delhi),Chennai,994.7,2.13,Express,1441.98,Delivered,5
EKT109208,2025-04-04,2025-04-06,BOM-Hub (Mumbai),Jaipur,2136.58,2.24,Standard,2664.22,Delivered,5
EKT109209,2025-11-23,2025-11-24,MAA-Hub (Chennai),Bhopal,2130.95,4.62,Standard,2700.3,Delivered,3
EKT109210,2025-08-13,2025-08-18,DEL-Hub (Delhi),Delhi,1994.3,1.26,Standard,2475.84,Delivered,4
EKT109211,2025-10-07,2025-10-09,HYD-Hub (Hyderabad),Mumbai,811.39,0.2,Standard,1037.27,Delivered,4
EKT109212,2025-01-11,2025-01-12,MAA-Hub (Chennai),Delhi,828.5,0.6,Express,1215.0,Delivered,4
EKT109213,2025-11-25,2025-11-29,PNQ-Hub (Pune),Indore,1880.3,0.2,Standard,2319.96,Delivered,4
EKT109214,2025-01-12,2025-01-13,CCU-Hub (Kolkata),Delhi,1612.22,1.25,Standard,2017.16,Delivered,4
EKT109215,2025-02-04,2025-02-09,BLR-Hub (Bangalore),Surat,1558.46,1.11,Express,2100.13,Delivered,4
EKT109216,2025-08-16,2025-08-19,CCU-Hub (Kolkata),Bhopal,636.76,0.26,Standard,828.79,Delivered,3
EKT109217,2025-08-08,2025-08-09,HYD-Hub (Hyderabad),Indore,1838.37,3.52,Express,2479.4,Delivered,4
EKT109218,2025-05-21,2025-05-24,BOM-Hub (Mumbai),Delhi,1287.34,2.01,Standard,1640.99,RTO (Return to Origin),2
EKT109219,2025-01-23,2025-01-26,AMD-Hub (Ahmedabad),Bangalore,999.7,0.64,Standard,1271.16,Delayed,1
EKT109220,2025-03-24,2025-03-25,CCU-Hub (Kolkata),Patna,1907.97,3.56,Standard,2413.64,Delivered,5
EKT109221,2025-08-17,2025-08-21,HYD-Hub (Hyderabad),Bhopal,885.44,2.76,Express,1322.21,Delivered,3
EKT109222,2025-12-10,2025-12-11,BLR-Hub (Bangalore),Chennai,1449.02,0.53,Express,1958.36,Delivered,5
EKT109223,2025-03-21,2025-03-23,MAA-Hub (Chennai),Lucknow,1041.01,10.17,Express,1642.27,Delivered,5
EKT109224,2025-12-19,2025-12-22,DEL-Hub (Delhi),Mumbai,1316.24,0.49,Standard,1648.31,Delivered,3
EKT109225,2025-10-17,2025-10-22,HYD-Hub (Hyderabad),Bhopal,117.99,3.69,Express,418.01,Delivered,4
EKT109226,2025-11-27,2025-11-30,HYD-Hub (Hyderabad),Delhi,1030.62,8.63,Standard,1452.08,Delivered,4
EKT109227,2025-06-08,2025-06-13,PNQ-Hub (Pune),Kolkata,1237.59,3.23,Standard,1603.25,Delivered,4
EKT109228,2025-05-08,2025-05-10,BOM-Hub (Mumbai),Hyderabad,1099.2,2.74,Standard,1428.36,Delivered,5
EKT109229,2025-07-09,2025-07-11,MAA-Hub (Chennai),Mumbai,1868.88,5.84,Express,2557.78,Delivered,5
EKT109230,2025-01-31,2025-02-02,HYD-Hub (Hyderabad),Bangalore,705.14,0.78,Standard,920.21,Delayed,1
EKT109231,2025-12-25,2025-12-26,HYD-Hub (Hyderabad),Lucknow,1948.45,0.81,Express,2562.72,Delivered,5
EKT109232,2025-01-15,2025-01-18,DEL-Hub (Delhi),Bangalore,905.51,2.56,Express,1342.69,Delivered,5
EKT109233,2025-11-09,2025-11-14,AMD-Hub (Ahmedabad),Mumbai,1537.12,5.35,Standard,2000.84,Delivered,4
EKT109234,2025-03-16,2025-03-18,BLR-Hub (Bangalore),Chennai,218.19,2.4,Standard,365.03,Delivered,4
EKT109235,2025-02-03,2025-02-05,CCU-Hub (Kolkata),Bhopal,464.33,9.44,Express,937.12,Delivered,4
EKT109236,2025-12-25,2025-12-30,PNQ-Hub (Pune),Kolkata,1681.73,0.63,Standard,2089.42,Delivered,3
EKT109237,2025-07-15,2025-07-18,MAA-Hub (Chennai),Ahmedabad,56.75,4.37,Standard,206.76,Delivered,5
EKT109238,2025-11-27,2025-11-30,DEL-Hub (Delhi),Hyderabad,2131.71,6.55,Standard,2735.95,Delivered,4
EKT109239,2025-01-29,2025-02-03,DEL-Hub (Delhi),Jaipur,443.66,1.39,Standard,617.41,Delivered,3
EKT109240,2025-07-13,2025-07-17,CCU-Hub (Kolkata),Bangalore,1985.83,8.17,Standard,2590.06,Delivered,3
EKT109241,2025-01-16,2025-01-19,MAA-Hub (Chennai),Lucknow,1149.6,0.56,Express,1599.6,Delivered,5
EKT109242,2025-03-18,2025-03-23,MAA-Hub (Chennai),Jaipur,1255.13,7.64,Standard,1703.68,Delivered,5
EKT109243,2025-10-20,2025-10-25,PNQ-Hub (Pune),Patna,212.57,5.83,Standard,420.02,Delivered,5
EKT109244,2025-03-22,2025-03-24,BLR-Hub (Bangalore),Bhopal,822.52,0.2,Standard,1050.62,Delivered,5
EKT109245,2025-05-04,2025-05-09,MAA-Hub (Chennai),Patna,368.99,1.84,Standard,535.91,Delivered,5
EKT109246,2025-01-19,2025-01-20,PNQ-Hub (Pune),Chennai,1171.27,1.88,Express,1649.36,Delivered,4
EKT109247,2025-04-12,2025-04-14,HYD-Hub (Hyderabad),Ahmedabad,1225.09,0.2,Standard,1533.71,Delivered,4
EKT109248,2025-03-18,2025-03-20,CCU-Hub (Kolkata),Lucknow,1569.98,0.2,Standard,1947.58,Delivered,4
EKT109249,2025-08-17,2025-08-20,MAA-Hub (Chennai),Pune,1935.86,0.2,Standard,2386.63,Delivered,5
EKT109250,2025-10-24,2025-10-28,AMD-Hub (Ahmedabad),Bhopal,1045.95,1.86,Express,1498.62,Delivered,5
EKT109251,2025-07-22,2025-07-25,AMD-Hub (Ahmedabad),Pune,536.39,1.56,Standard,731.75,Delivered,4
EKT109252,2025-03-02,2025-03-03,BLR-Hub (Bangalore),Jaipur,753.85,7.05,Same-Day,1391.52,RTO (Return to Origin),1
EKT109253,2025-01-26,2025-01-28,DEL-Hub (Delhi),Lucknow,1868.18,1.05,Express,2470.72,Delivered,4
EKT109254,2025-03-12,2025-03-14,HYD-Hub (Hyderabad),Bhopal,346.52,2.68,Express,674.06,Delivered,4
EKT109255,2025-04-13,2025-04-18,MAA-Hub (Chennai),Mumbai,1391.15,0.2,Standard,1732.98,Delivered,3
EKT109256,2025-11-22,2025-11-26,CCU-Hub (Kolkata),Kolkata,58.4,2.72,Standard,179.04,Delivered,4
EKT109257,2025-12-29,2026-01-02,MAA-Hub (Chennai),Bangalore,563.1,6.12,Standard,845.88,Delivered,4
EKT109258,2025-06-06,2025-06-11,PNQ-Hub (Pune),Pune,1313.36,1.1,Standard,1655.83,Delivered,5
EKT109259,2025-12-29,2025-12-30,BOM-Hub (Mumbai),Bangalore,1020.41,0.94,Same-Day,1601.41,Delivered,5
EKT109260,2025-12-25,2025-12-29,AMD-Hub (Ahmedabad),Kolkata,1101.0,2.46,Standard,1425.48,Delivered,4
EKT109261,2025-07-13,2025-07-15,BLR-Hub (Bangalore),Kolkata,1463.42,1.0,Standard,1834.1,Delivered,5
EKT109262,2025-10-02,2025-10-03,DEL-Hub (Delhi),Mumbai,539.05,1.29,Express,880.08,Delivered,5
EKT109263,2025-11-20,2025-11-23,BOM-Hub (Mumbai),Patna,639.35,0.8,Standard,841.62,Delivered,5
EKT109264,2025-07-05,2025-07-08,CCU-Hub (Kolkata),Delhi,1515.27,1.06,Standard,1897.4,Delivered,3
EKT109265,2025-11-22,2025-11-23,MAA-Hub (Chennai),Surat,1198.09,2.84,Same-Day,1848.83,Delivered,4
EKT109266,2025-04-23,2025-04-25,BLR-Hub (Bangalore),Hyderabad,61.65,6.39,Standard,249.0,Delivered,4
EKT109267,2025-11-09,2025-11-12,HYD-Hub (Hyderabad),Indore,1484.61,2.19,Express,2030.95,Delivered,4
EKT109268,2025-06-14,2025-06-16,PNQ-Hub (Pune),Delhi,1375.6,0.2,Standard,1714.32,RTO (Return to Origin),1
EKT109269,2025-03-02,2025-03-07,PNQ-Hub (Pune),Jaipur,200.58,0.77,Standard,314.56,Delayed,1
EKT109270,2025-04-02,2025-04-06,MAA-Hub (Chennai),Lucknow,1652.12,7.6,Standard,2179.34,Delivered,5
EKT109271,2025-10-13,2025-10-14,AMD-Hub (Ahmedabad),Kolkata,1162.96,6.03,Standard,1564.09,Delivered,5
EKT109272,2025-06-02,2025-06-06,MAA-Hub (Chennai),Delhi,474.3,0.31,Standard,634.74,Cancelled,2
EKT109273,2025-08-13,2025-08-18,MAA-Hub (Chennai),Surat,1243.8,5.98,Standard,1660.2,Delivered,5
EKT109274,2025-05-07,2025-05-10,HYD-Hub (Hyderabad),Ahmedabad,1322.14,8.35,Standard,1796.87,Delayed,2
EKT109275,2025-07-12,2025-07-14,MAA-Hub (Chennai),Delhi,2026.66,0.98,Standard,2509.63,Delivered,5
EKT109276,2025-04-25,2025-04-27,BLR-Hub (Bangalore),Chennai,1640.45,3.02,Express,2232.9,Delivered,5
EKT109277,2025-09-19,2025-09-24,HYD-Hub (Hyderabad),Pune,685.18,2.05,Express,1069.12,RTO (Return to Origin),2
EKT109278,2025-01-18,2025-01-19,HYD-Hub (Hyderabad),Chennai,286.35,1.03,Standard,422.16,Delivered,5
EKT109279,2025-01-10,2025-01-14,AMD-Hub (Ahmedabad),Surat,1881.41,0.42,Standard,2325.25,Delivered,5
EKT109280,2025-04-02,2025-04-05,BOM-Hub (Mumbai),Kolkata,1865.97,1.14,Express,2469.68,Delivered,5
EKT109281,2025-05-19,2025-05-20,CCU-Hub (Kolkata),Pune,410.42,6.57,Standard,670.76,Delayed,2
EKT109282,2025-11-29,2025-12-04,HYD-Hub (Hyderabad),Chennai,164.82,4.17,Standard,332.84,Delivered,5
EKT109283,2025-12-23,2025-12-28,BOM-Hub (Mumbai),Kolkata,1574.75,1.0,Express,2117.7,Delivered,5
EKT109284,2025-12-06,2025-12-08,BLR-Hub (Bangalore),Pune,1598.0,1.98,Standard,2013.24,Delivered,5
EKT109285,2025-02-21,2025-02-24,CCU-Hub (Kolkata),Delhi,414.4,1.3,Standard,580.68,Delivered,5
EKT109286,2025-07-14,2025-07-15,HYD-Hub (Hyderabad),Surat,1480.02,1.57,Standard,1864.28,Delivered,3
EKT109287,2025-07-25,2025-07-27,DEL-Hub (Delhi),Bangalore,635.26,3.58,Express,1036.75,Delivered,5
EKT109288,2025-10-14,2025-10-17,BOM-Hub (Mumbai),Delhi,595.54,1.96,Standard,809.93,Delivered,3
EKT109289,2025-04-03,2025-04-07,BLR-Hub (Bangalore),Bhopal,734.2,0.5,Standard,950.04,Delivered,5
EKT109290,2025-11-05,2025-11-09,BLR-Hub (Bangalore),Bangalore,1159.26,0.78,Standard,1465.15,Delivered,5
EKT109291,2025-05-25,2025-05-27,BLR-Hub (Bangalore),Patna,1775.67,2.1,Standard,2228.6,Delivered,5
EKT109292,2025-03-27,2025-03-28,PNQ-Hub (Pune),Mumbai,1112.06,2.95,Standard,1447.57,Delayed,1
EKT109293,2025-06-02,2025-06-05,CCU-Hub (Kolkata),Kolkata,676.75,1.77,Standard,903.96,Delivered,5
EKT109294,2025-01-02,2025-01-06,AMD-Hub (Ahmedabad),Lucknow,1948.22,2.42,Express,2591.42,Delayed,2
EKT109295,2025-12-08,2025-12-12,MAA-Hub (Chennai),Kolkata,149.55,3.89,Express,459.48,Delivered,5
EKT109296,2025-09-17,2025-09-18,DEL-Hub (Delhi),Lucknow,1759.69,1.97,Express,2357.09,Delayed,1
EKT109297,2025-06-13,2025-06-15,CCU-Hub (Kolkata),Jaipur,1732.11,9.45,Standard,2308.63,Delivered,5
EKT109298,2025-01-06,2025-01-11,CCU-Hub (Kolkata),Ahmedabad,580.2,0.67,Standard,768.3,Delivered,5
EKT109299,2025-05-29,2025-06-01,AMD-Hub (Ahmedabad),Bangalore,460.3,6.3,Standard,725.76,Delivered,5
EKT109300,2025-07-24,2025-07-28,AMD-Hub (Ahmedabad),Delhi,1928.1,0.71,Standard,2386.5,Delayed,1
EKT109301,2025-04-28,2025-05-03,HYD-Hub (Hyderabad),Kolkata,1242.75,1.9,Express,1735.5,Delivered,5
EKT109302,2025-03-30,2025-03-31,PNQ-Hub (Pune),Patna,129.84,1.52,Standard,243.17,Delivered,5
EKT109303,2025-06-03,2025-06-05,BOM-Hub (Mumbai),Bangalore,1963.11,1.17,Express,2586.79,Delayed,2
EKT109304,2025-06-16,2025-06-19,DEL-Hub (Delhi),Kolkata,787.34,8.22,Standard,1152.77,Delivered,5
EKT109305,2025-06-10,2025-06-11,BLR-Hub (Bangalore),Jaipur,772.48,0.79,Standard,1001.2,Delivered,5
EKT109306,2025-09-27,2025-09-29,CCU-Hub (Kolkata),Patna,1425.93,2.81,Standard,1821.7,Delivered,5
EKT109307,2025-02-25,2025-02-26,DEL-Hub (Delhi),Bhopal,1465.04,4.07,Standard,1891.31,Delivered,4
EKT109308,2025-08-16,2025-08-20,BOM-Hub (Mumbai),Delhi,796.7,0.55,Standard,1025.94,Delivered,5
EKT109309,2025-12-03,2025-12-07,MAA-Hub (Chennai),Delhi,340.92,9.04,Standard,631.82,Delivered,5
EKT109310,2025-05-29,2025-06-03,DEL-Hub (Delhi),Jaipur,1228.43,1.98,Standard,1569.76,Delayed,2
EKT109311,2025-02-15,2025-02-16,PNQ-Hub (Pune),Bangalore,1386.64,6.15,Standard,1834.67,Delivered,5
EKT109312,2025-05-24,2025-05-28,PNQ-Hub (Pune),Surat,1896.68,2.73,Standard,2385.16,Delivered,5
EKT109313,2025-08-26,2025-08-28,BLR-Hub (Bangalore),Lucknow,1081.23,2.62,Standard,1404.64,RTO (Return to Origin),1
EKT109314,2025-09-29,2025-10-04,PNQ-Hub (Pune),Kolkata,1431.16,1.06,Express,1946.47,Delivered,4
EKT109315,2025-04-30,2025-05-03,CCU-Hub (Kolkata),Jaipur,148.07,3.68,Standard,303.92,Delivered,5
